BLL,[210,487,96,212,351,925,415,983]
BAC,[211,639,510,215,739,180,578,524]
BK,[127,896,752,595,930,644,554,36]
BCR,[700,185,171,53,573,98,665,725]
BAX,[930,933,442,235,495,568,317,351]
BBT,[470,426,934,701,32,361,261,125]
BDX,[293,364,54,313,94,480,3,945]
BBBY,[245,437,996,46,705,306,976,807]
BRK.B,[724,539,763,459,817,453,456,416]
BBY,[199,747,276,365,180,738,706,370]
BIIB,[99,661,107,374,640,637,3,646]
BLK,[283,650,548,296,230,947,722,245]
HRB,[460,279,782,393,568,509,720,677]
BA,[193,864,860,276,993,471,290,748]
BWA,[571,378,424,322,651,345,868,71]
BXP,[762,897,229,847,83,189,107,529]
BSX,[683,675,551,402,289,336,55,790]
BMY,[861,87,460,263,913,250,397,844]
AVGO,[118,924,897,429,886,966,986,709]
BF.B,[105,902,171,112,709,663,440,637]
CHRW,[949,381,887,279,845,553,596,916]
CA,[146,617,969,943,382,255,94,921]
COG,[974,871,37,620,243,607,125,170]
CPB,[176,147,178,766,190,155,258,200]
COF,[459,219,36,155,551,537,794,580]
CAH,[42,549,291,662,441,324,722,522]
CBOE,[424,743,570,577,605,191,9,956]
KMX,[611,580,293,949,395,712,862,813]
CCL,[903,461,761,13,649,471,338,568]
CAT,[190,310,440,428,341,570,257,734]
CBG,[596,157,281,327,864,952,376,487]
CBS,[658,651,813,782,130,742,431,62]
CELG,[41,44,54,814,435,806,705,602]
CNC,[206,461,508,447,141,946,766,928]
CNP,[845,896,85,347,571,198,524,343]
CTL,[596,622,106,449,745,754,928,623]
CERN,[791,579,403,278,822,227,886,805]
CF,[777,335,277,791,270,835,201,704]
SCHW,[875,824,647,724,453,20,566,543]
CHTR,[353,737,616,734,303,39,792,376]
CHK,[483,281,339,424,325,810,351,596]
CVX,[620,226,467,509,316,705,876,643]
CMG,[620,140,523,414,968,877,42,401]
CB,[419,309,359,241,551,797,772,133]
CHD,[689,437,362,579,734,459,552,398]
CI,[719,122,611,565,473,515,74,869]
XEC,[580,829,928,345,648,149,237,302]
CINF,[156,170,205,311,881,484,828,419]
CTAS,[831,240,595,73,75,843,509,700]
CSCO,[107,380,654,953,734,813,294,567]
C,[658,998,991,262,402,618,205,527]
CFG,[882,132,34,265,963,949,169,535]
CTXS,[788,648,568,599,481,861,498,347]
CLX,[546,368,355,475,24,141,606,383]
CME,[25,571,465,144,350,858,311,428]
CMS,[276,77,754,814,440,506,656,255]
COH,[255,305,658,180,300,53,781,886]
KO,[919,332,518,303,933,317,792,234]
CTSH,[900,436,241,261,415,54,407,546]
CL,[482,837,414,774,934,253,317,303]
CMCSA,[745,475,937,894,342,840,783,744]
CMA,[937,5,466,30,859,318,575,327]
CAG,[404,554,865,915,619,913,75,545]
CXO,[980,698,605,785,679,99,319,575]
COP,[27,47,70,752,408,85,797,665]
ED,[694,710,467,605,696,382,538,650]
STZ,[528,151,783,47,417,69,340,125]
COO,[442,907,358,246,69,257,29,259]
GLW,[402,882,950,35,298,950,729,154]
COST,[348,372,826,997,91,684,529,577]
COTY,[814,790,557,189,869,794,425,581]
CCI,[877,357,919,828,89,168,799,279]
CSRA,[195,369,39,294,218,810,549,161]
CSX,[858,154,385,689,49,916,718,601]
CMI,[540,651,688,506,179,157,936,488]
CVS,[283,100,776,981,825,466,675,339]
DHI,[699,189,841,225,863,370,896,826]
DHR,[23,210,741,763,915,485,679,862]
DRI,[208,611,492,347,694,410,400,949]
DVA,[99,791,826,487,278,473,74,190]
DE,[815,770,859,733,726,812,351,790]
DLPH,[457,180,412,798,810,901,68,299]
DAL,[887,751,21,297,658,802,35,359]
XRAY,[368,310,153,609,278,341,877,854]
DVN,[482,210,204,735,793,337,466,303]
DLR,[586,266,916,455,877,604,792,760]
DFS,[953,140,551,339,631,931,589,13]
DISCA,[522,465,529,464,914,542,39,305]
DISCK,[225,531,987,734,387,167,631,592]
DISH,[902,271,308,761,492,893,746,735]
DG,[246,177,304,126,789,187,88,8]
DLTR,[725,130,82,61,225,677,776,341]
D,[830,145,809,626,600,729,788,148]
DOV,[293,424,643,757,605,862,853,736]
DOW,[213,782,121,262,220,964,903,821]
DPS,[631,185,960,218,514,738,942,919]
DTE,[436,325,544,65,953,409,54,690]
DD,[689,937,352,238,677,71,176,523]
DUK,[311,208,850,13,125,242,519,217]
DXC,[601,988,705,920,770,676,18,7]
ETFC,[606,865,953,854,924,528,759,513]
EMN,[605,145,685,325,849,234,544,658]
ETN,[437,870,824,130,916,407,901,627]
EBAY,[804,337,341,526,675,153,257,97]
ECL,[757,235,59,528,115,570,249,452]
EIX,[251,47,833,26,808,867,522,406]
EW,[43,273,966,809,256,5,927,567]
EA,[191,845,657,395,557,476,263,104]
EMR,[657,643,621,264,250,218,899,861]
ETR,[514,778,349,715,420,312,204,224]
EVHC,[244,756,572,817,489,227,304,531]
EOG,[192,565,569,611,835,17,21,321]
EQT,[19,721,764,643,952,973,651,692]
EFX,[613,211,475,838,27,203,836,343]
EQIX,[133,425,893,870,6,417,230,473]
EQR,[276,244,53,284,569,382,784,92]
ESS,[471,916,531,663,575,692,440,328]
EL,[671,533,725,433,292,468,753,209]
ES,[921,440,92,251,380,783,893,23]
EXC,[502,390,449,615,933,456,200,474]
EXPE,[583,478,337,158,343,246,183,479]
EXPD,[861,410,838,765,738,89,677,462]
ESRX,[267,145,890,411,410,261,331,324]
EXR,[978,848,592,517,291,671,188,891]
XOM,[95,519,914,655,69,130,572,272]
FFIV,[910,38,565,716,779,70,30,740]
FB,[941,821,354,360,646,264,633,103]
FAST,[817,537,962,135,856,570,29,289]
FRT,[69,591,157,93,846,593,246,434]
FDX,[593,493,922,727,288,389,697,12]
FIS,[94,315,716,198,15,359,803,975]
FITB,[272,379,737,692,96,485,470,696]
FE,[124,559,183,519,511,231,413,649]
FISV,[158,959,468,809,204,844,137,758]
FLIR,[282,866,909,77,103,534,811,971]
FLS,[677,576,300,77,135,446,30,884]
FLR,[759,399,793,694,463,295,447,777]
FMC,[701,451,588,134,923,418,239,420]
FL,[557,602,408,652,150,751,388,397]
F,[850,440,549,2,494,625,135,229]
FTV,[582,590,943,908,586,636,571,949]
FBHS,[304,633,169,698,539,267,775,216]
BEN,[811,570,906,249,911,62,411,184]
FCX,[199,408,204,349,658,211,664,823]
GPS,[165,973,124,423,956,143,515,354]
GRMN,[496,220,766,396,602,642,631,387]
IT,[449,583,866,867,303,213,64,613]
GD,[706,428,186,876,233,614,24,406]
GE,[621,729,42,28,469,682,621,12]
GGP,[173,472,751,181,759,868,901,241]
GIS,[652,785,766,457,572,436,806,935]
GM,[592,911,442,778,713,135,352,68]
GPC,[205,725,755,937,282,947,988,418]
GILD,[543,61,646,988,798,991,661,174]
GPN,[450,773,832,71,915,94,877,934]
GS,[22,559,846,22,819,663,355,277]
GT,[576,768,334,41,861,519,796,535]
GWW,[380,349,367,730,548,360,157,433]
HAL,[911,287,643,310,824,886,758,577]
HBI,[204,3,671,544,64,848,868,227]
HOG,[949,124,445,508,825,423,359,201]
HRS,[301,45,136,902,822,414,468,873]
HIG,[232,671,252,286,55,253,757,136]
HAS,[500,897,664,775,61,970,93,815]
HCA,[109,331,499,625,720,768,190,733]
HCP,[744,726,824,414,179,814,418,927]
HP,[516,170,9,654,253,275,915,572]
HSIC,[344,291,58,14,351,421,663,518]
HSY,[430,772,865,552,418,81,791,884]
HES,[409,67,322,212,417,408,177,673]
HPE,[346,770,653,705,569,657,754,269]
HOLX,[917,449,485,190,248,422,890,227]
HD,[528,132,182,71,575,547,529,249]
HON,[711,395,531,563,615,274,511,838]
HRL,[449,584,262,991,697,514,599,823]
HST,[669,392,55,456,763,915,654,939]
HPQ,[688,272,587,857,163,194,395,82]
HUM,[972,109,301,418,996,242,122,560]
HBAN,[950,556,523,527,187,92,183,401]
IDXX,[749,284,862,472,135,904,315,222]
ITW,[958,23,888,371,642,913,114,713]
ILMN,[921,417,148,894,85,176,103,800]
IR,[506,912,279,784,256,741,752,968]
INTC,[337,322,563,753,286,463,304,776]
ICE,[355,117,670,697,189,750,454,658]
IBM,[481,912,34,595,682,185,450,219]
INCY,[722,925,359,587,158,808,812,156]
IP,[337,662,742,909,111,852,852,244]
IPG,[3,661,850,402,720,682,633,493]
IFF,[21,165,203,725,3,682,728,160]
INTU,[258,323,305,959,595,823,747,28]
ISRG,[853,104,317,898,169,126,135,647]
IVZ,[920,604,852,301,947,806,875,800]
IRM,[166,852,315,281,518,593,940,454]
JEC,[384,474,395,907,772,946,225,499]
JBHT,[363,548,367,904,456,24,349,703]
SJM,[89,265,693,401,580,76,767,63]
JNJ,[913,691,456,727,358,422,745,512]
JCI,[530,104,491,267,517,17,870,269]
JPM,[224,638,572,978,506,567,233,300]
JNPR,[145,265,491,203,531,684,383,720]
KSU,[879,53,101,819,553,722,848,57]
K,[863,90,494,217,358,933,686,761]
KEY,[43,845,320,982,258,927,112,514]
KMB,[772,335,170,727,282,274,173,437]
KIM,[250,713,83,637,523,337,413,806]
KMI,[613,71,374,515,539,865,864,705]
KLAC,[38,544,331,468,316,352,350,904]
KSS,[382,620,424,167,217,429,826,763]
KHC,[869,129,648,636,875,626,416,732]
KR,[667,436,218,902,488,314,743,962]
LB,[412,809,726,984,805,455,731,794]
LLL,[683,801,91,856,714,645,363,191]
LH,[227,444,923,5,748,543,708,198]
LRCX,[600,723,849,245,433,260,955,575]
LEG,[445,915,708,800,503,330,68,206]
LEN,[598,631,343,663,653,223,680,823]
LVLT,[861,356,391,354,636,455,953,924]
LUK,[979,533,305,575,6,379,847,644]
LLY,[69,914,680,867,78,186,472,864]
LNC,[851,896,137,470,591,61,849,368]
LKQ,[398,238,719,130,52,248,463,737]
LMT,[439,60,822,750,88,441,302,762]
L,[930,559,742,338,723,116,908,613]
LOW,[120,159,33,346,936,442,347,736]
LYB,[686,887,892,630,661,340,957,931]
MTB,[758,84,709,821,431,692,959,559]
MAC,[277,149,11,331,697,255,962,64]
M,[434,856,647,116,888,584,585,111]
MNK,[498,430,922,541,433,301,971,513]
MRO,[944,387,376,463,180,562,71,990]
MPC,[960,863,760,713,176,83,468,403]
MAR,[297,699,54,88,855,465,250,32]
MMC,[467,473,308,431,520,835,535,878]
MLM,[695,202,983,103,796,100,608,243]
MAS,[663,869,988,381,683,693,715,729]
MA,[355,507,107,488,153,635,608,188]
MAT,[879,832,26,931,601,52,773,132]
MKC,[581,965,580,272,272,501,317,48]
MCD,[826,923,469,609,992,671,858,724]
MCK,[366,202,343,650,477,834,777,401]
MJN,[818,640,939,560,848,339,323,282]
MDT,[656,327,411,773,25,522,96,880]
MRK,[84,350,431,83,995,342,361,888]
MET,[518,662,659,385,255,360,590,822]
MTD,[944,704,713,869,455,509,764,144]
KORS,[355,854,795,968,415,113,714,652]
MCHP,[188,303,679,364,40,275,394,461]
MU,[321,362,487,393,799,949,226,946]
MSFT,[244,43,527,514,382,955,957,727]
MAA,[860,563,899,27,867,238,743,610]
MHK,[48,645,499,76,222,833,603,169]
TAP,[960,73,338,456,953,189,238,407]
MDLZ,[825,9,669,242,734,153,942,746]
MON,[609,424,791,162,843,741,501,208]
MNST,[901,985,224,199,37,960,445,417]
MCO,[313,204,606,259,639,78,288,948]
MS,[995,272,707,941,133,949,579,374]
MOS,[109,695,946,466,828,484,96,524]
MSI,[36,130,325,153,917,34,581,59]
MUR,[769,150,688,761,406,202,579,306]
MYL,[648,164,13,161,634,832,839,291]
NDAQ,[678,280,773,9,111,341,705,359]
NOV,[922,190,575,488,147,893,626,92]
NAVI,[870,440,756,409,345,528,121,460]
NTAP,[693,147,34,378,840,795,539,709]
NFLX,[181,693,514,791,486,710,472,43]
NWL,[902,645,557,50,14,439,54,203]
NFX,[54,140,487,555,568,678,332,431]
NEM,[977,549,14,50,920,851,75,704]
NWSA,[131,588,243,480,989,935,766,740]
NWS,[715,410,622,683,910,694,767,834]
NEE,[26,489,572,757,861,490,446,537]
NLSN,[209,493,157,431,420,735,872,860]
NKE,[855,195,68,514,914,445,365,202]
NI,[967,270,429,620,486,635,805,981]
NBL,[482,731,572,442,620,477,155,62]
JWN,[325,624,466,943,682,335,991,712]
NSC,[732,447,237,632,339,262,86,247]
NTRS,[88,168,297,928,195,927,372,901]
NOC,[248,801,457,702,552,239,648,959]
NRG,[912,378,332,103,172,66,531,811]
NUE,[587,684,671,110,142,375,932,770]
NVDA,[433,544,85,916,417,953,271,537]
ORLY,[76,250,105,835,90,325,336,575]
OXY,[295,885,467,127,588,47,732,105]
OMC,[304,569,61,575,946,464,960,61]
OKE,[300,127,311,786,569,789,319,20]
ORCL,[285,156,151,569,532,390,906,961]
PCAR,[792,947,117,382,468,957,964,840]
PH,[854,515,578,425,988,264,953,506]
PDCO,[663,556,186,632,378,985,150,459]
PAYX,[636,582,480,548,644,250,848,542]
PYPL,[333,237,70,863,105,318,948,405]
PNR,[671,492,248,114,252,392,29,283]
PBCT,[342,421,695,469,469,1,439,517]
PEP,[743,237,344,499,112,600,584,134]
PKI,[81,77,545,83,310,927,594,567]
PRGO,[389,411,290,596,612,252,469,239]
PFE,[200,859,555,312,478,711,57,378]
PCG,[629,64,91,357,499,811,737,390]
PM,[491,430,771,621,95,19,768,596]
PSX,[430,517,742,410,149,788,925,439]
PNW,[186,801,37,382,980,217,699,762]
PXD,[687,175,278,375,54,305,326,538]
PNC,[101,868,480,550,134,655,540,37]
RL,[211,750,401,952,668,894,127,705]
PPG,[92,829,935,533,553,589,41,906]
PPL,[346,692,500,979,78,719,157,272]
PX,[409,748,381,38,741,612,446,244]
PCLN,[941,297,310,414,257,791,101,383]
PFG,[450,646,443,510,101,85,644,294]
PG,[179,611,906,59,534,487,213,921]
PGR,[959,46,550,397,84,959,130,265]
PLD,[735,825,197,244,559,67,768,704]
PRU,[184,149,131,450,614,213,880,580]
PEG,[546,526,706,198,48,768,655,227]
PSA,[48,463,158,68,512,593,5,266]
PHM,[297,456,561,664,215,462,49,222]
PVH,[6,743,995,665,895,354,480,124]
QRVO,[781,547,596,467,739,97,868,312]
PWR,[448,65,827,758,354,381,72,567]
QCOM,[72,409,813,254,203,269,290,868]
DGX,[793,833,653,929,303,287,554,750]
RRC,[520,683,391,867,693,422,543,30]
RJF,[344,554,666,15,671,571,669,745]
RTN,[386,408,167,7,590,930,170,865]
O,[789,544,16,190,742,518,163,764]
RHT,[648,220,859,266,614,706,774,925]
REG,[606,381,495,721,207,416,510,573]
REGN,[351,791,605,678,967,637,222,765]
RF,[986,692,891,33,480,589,590,726]
RSG,[191,191,977,233,236,493,87,710]
RAI,[495,99,34,297,263,306,479,632]
RHI,[346,210,659,744,305,591,955,735]
ROK,[547,386,270,845,963,297,898,449]
COL,[211,209,938,977,766,552,980,840]
ROP,[141,129,109,935,458,538,237,826]
ROST,[644,826,897,86,135,51,825,940]
RCL,[225,740,315,78,364,236,464,151]
R,[355,3,70,175,234,800,864,128]
CRM,[977,156,344,477,435,419,280,966]
SCG,[235,707,548,68,220,979,432,817]
SLB,[365,408,25,247,811,998,934,636]
SNI,[743,682,724,203,553,990,567,598]
STX,[752,792,677,574,775,129,448,884]
SEE,[286,335,865,726,133,823,829,359]
SRE,[906,861,937,737,380,703,943,606]
SHW,[637,44,184,512,194,926,884,815]
SIG,[897,767,555,632,218,601,146,726]
SPG,[88,796,329,812,393,572,631,362]
SWKS,[497,696,803,470,51,147,915,112]
SLG,[634,70,887,9,310,959,535,693]
SNA,[869,978,622,782,592,583,247,136]
SO,[87,616,392,639,944,201,656,33]
LUV,[728,835,64,187,470,266,858,734]
SPGI,[627,805,794,363,962,558,946,529]
SWK,[300,5,635,147,357,875,948,27]
SPLS,[850,977,668,388,542,65,278,159]
SBUX,[195,433,232,315,88,746,90,464]
STT,[421,185,624,311,384,225,201,746]
SRCL,[278,130,993,107,456,11,703,486]
SYK,[151,817,553,554,746,624,553,102]
STI,[769,852,961,651,15,525,564,234]
SYMC,[389,799,547,498,600,520,179,327]
SYF,[285,891,445,629,862,8,46,929]
SNPS,[243,598,810,955,836,88,581,84]
SYY,[378,830,578,759,555,948,307,242]
TROW,[255,945,485,639,691,882,878,376]
TGT,[341,170,91,506,286,667,844,685]
TEL,[969,523,415,85,490,784,441,246]
FTI,[22,530,924,706,536,867,796,643]
TGNA,[48,157,88,986,501,761,209,951]
TDC,[142,772,835,824,496,988,542,908]
TSO,[320,819,381,288,2,82,1,484]
TXN,[905,251,594,579,908,704,772,34]
TXT,[816,758,774,188,726,273,167,539]
TMO,[232,545,300,362,829,977,628,519]
TIF,[581,483,866,262,954,74,260,240]
TWX,[162,752,870,767,548,134,406,180]
TJX,[719,664,702,767,437,878,714,625]
TMK,[195,852,708,932,867,922,373,166]
TSS,[779,668,417,891,835,223,887,727]
TSCO,[708,759,281,183,978,139,318,556]
TDG,[582,25,46,997,127,101,833,743]
RIG,[123,933,765,566,146,280,653,960]
TRV,[790,796,826,923,553,707,229,412]
TRIP,[966,147,793,72,993,878,106,678]
FOXA,[313,110,818,839,132,520,871,955]
FOX,[81,855,697,53,275,79,247,507]
TSN,[130,897,371,666,42,308,732,885]
UDR,[86,775,5,855,611,241,978,101]
ULTA,[394,42,314,936,547,817,848,644]
USB,[492,350,764,361,658,299,757,271]
UA,[286,787,161,738,81,279,434,126]
UAA,[116,617,804,504,101,913,723,269]
UNP,[413,336,298,728,65,532,254,353]
UAL,[300,346,794,217,599,403,191,630]
UNH,[708,180,702,322,554,539,674,584]
UPS,[52,290,120,960,74,753,189,608]
URI,[92,579,455,182,122,626,693,448]
UTX,[203,502,460,894,388,163,893,642]
UHS,[228,708,447,856,571,861,824,850]
UNM,[677,792,377,121,698,577,250,848]
VFC,[383,700,834,291,580,787,284,777]
VLO,[713,399,138,152,659,116,274,711]
VAR,[949,270,288,285,458,276,634,505]
VTR,[323,16,248,741,337,193,995,479]
VRSN,[940,212,306,818,983,210,385,852]
VRSK,[547,884,514,768,76,914,793,617]
VZ,[267,129,625,790,401,306,431,30]
VRTX,[11,581,288,870,139,418,544,406]
VIAB,[988,482,164,671,471,513,348,888]
V,[477,485,759,857,191,685,379,818]
VNO,[281,463,361,780,339,552,268,711]
VMC,[846,556,612,896,231,48,583,375]
WMT,[236,766,299,396,149,860,640,722]
WBA,[955,773,178,404,170,904,48,889]
DIS,[496,354,484,240,724,178,144,352]
WM,[649,496,984,617,532,812,370,742]
WAT,[975,345,293,267,87,592,934,607]
WEC,[925,304,685,906,605,381,380,175]
WFC,[89,650,389,508,723,248,625,922]
HCN,[176,277,737,752,136,346,818,988]
WDC,[287,479,308,516,331,160,287,79]
WU,[426,955,867,406,752,220,286,992]
WRK,[863,451,34,106,791,5,480,832]
WY,[326,755,327,727,351,338,111,53]
WHR,[453,752,814,313,262,707,623,312]
WFM,[157,869,904,585,118,561,654,457]
WMB,[724,741,346,356,948,129,380,761]
WLTW,[624,728,319,961,673,940,852,599]
WYN,[624,194,472,41,120,181,279,167]
WYNN,[334,106,386,635,178,311,542,129]
XEL,[30,780,471,245,176,298,506,351]
XRX,[725,488,127,998,566,24,901,725]
XLNX,[781,968,969,276,79,902,511,34]
XL,[201,470,936,636,348,612,615,809]
XYL,[668,884,820,149,729,98,165,715]
YHOO,[940,787,639,154,576,695,916,63]
YUM,[192,42,765,260,981,707,915,488]
ZBH,[601,607,650,595,220,437,649,1]
ZION,[998,996,950,617,462,652,504,84]
ZTS,[254,981,474,621,320,701,788,89]
