GT,[983,713,428,628,372,145,533,908]
GWW,[50,965,639,376,803,76,964,283]
HAL,[662,902,88,379,422,412,222,210]
HBI,[989,630,518,308,794,245,437,58]
HOG,[620,447,893,66,475,100,258,765]
HRS,[356,919,12,511,355,547,474,971]
HIG,[858,489,970,178,616,937,295,728]
HAS,[592,924,180,116,319,7,712,148]
HCA,[107,373,175,209,581,470,405,238]
HCP,[813,596,62,524,95,322,342,459]
HP,[342,234,232,690,166,40,49,402]
HSIC,[146,878,100,743,676,880,507,341]
HSY,[328,666,68,512,24,396,869,609]
HES,[619,286,709,602,693,893,716,822]
HPE,[630,703,897,687,570,363,291,807]
HOLX,[685,626,54,28,699,899,45,678]
HD,[627,84,358,418,225,223,321,653]
HON,[453,364,754,685,456,419,830,642]
HRL,[510,435,787,974,363,332,326,921]
HST,[659,7,250,830,590,994,415,959]
HPQ,[545,644,596,73,252,80,595,560]
HUM,[996,267,273,788,567,227,565,189]
HBAN,[59,715,870,164,343,626,147,680]
IDXX,[127,782,497,524,300,29,106,507]
ITW,[289,16,10,54,565,773,749,93]
ILMN,[718,469,813,539,449,338,901,728]
IR,[3,537,866,500,439,492,753,486]
INTC,[239,999,684,361,271,327,933,787]
ICE,[975,274,517,477,26,361,675,693]
IBM,[732,742,346,535,488,840,686,163]
INCY,[316,67,374,923,366,427,622,558]
IP,[988,361,706,424,255,162,642,117]
IPG,[428,255,862,914,504,750,658,358]
IFF,[206,472,521,255,746,585,835,810]
INTU,[985,207,147,703,616,761,276,88]
ISRG,[409,463,175,633,7,730,333,727]
IVZ,[232,12,891,627,52,59,576,458]
IRM,[656,665,675,139,270,550,982,477]
JEC,[305,512,301,19,908,979,524,487]
JBHT,[217,120,425,771,532,232,55,914]
SJM,[245,507,24,761,440,339,152,2]
JNJ,[981,783,513,522,620,70,79,945]
JCI,[509,46,783,422,170,978,334,209]
JPM,[706,306,11,195,317,650,29,660]
JNPR,[266,600,14,298,169,162,657,981]
KSU,[883,311,99,353,735,846,66,271]
K,[323,339,625,377,980,557,405,669]
KEY,[651,624,737,510,436,659,169,532]
KMB,[275,462,806,944,596,623,12,571]
KIM,[902,795,322,94,319,915,814,33]
KMI,[420,272,522,908,447,451,572,165]
KLAC,[132,64,976,769,424,293,380,362]
KSS,[218,807,18,448,829,526,130,760]
KHC,[582,84,501,665,774,1,254,967]
KR,[130,684,496,801,588,349,885,784]
LB,[658,800,199,555,679,57,687,498]
LLL,[260,592,192,670,992,74,933,105]
LH,[824,21,857,794,688,54,154,756]
LRCX,[465,41,811,665,878,503,732,194]
LEG,[990,501,73,476,131,451,916,430]
LEN,[795,679,545,166,248,775,436,954]
LVLT,[318,553,449,544,364,364,689,601]
LUK,[325,485,634,846,444,183,424,425]
LLY,[588,393,880,218,107,974,282,759]
LNC,[300,95,384,434,224,712,625,370]
LKQ,[914,188,537,872,112,199,781,678]
LMT,[556,371,364,304,551,410,214,597]
L,[220,465,530,666,255,85,317,453]
LOW,[163,497,510,100,462,541,759,701]
LYB,[388,464,210,279,61,119,391,372]
MTB,[956,424,417,490,415,451,902,354]
MAC,[307,69,403,857,680,813,72,866]
M,[641,2,932,50,152,309,32,743]
MNK,[574,24,735,423,523,976,403,495]
MRO,[505,125,421,620,565,187,987,631]
MPC,[34,897,613,317,285,266,841,622]
MAR,[934,183,939,348,65,487,145,288]
MMC,[317,174,885,946,989,509,872,948]
MLM,[764,662,101,252,560,831,39,77]
MAS,[811,343,612,663,377,178,998,802]
MA,[434,481,61,949,371,976,288,322]
MAT,[552,476,937,107,462,756,913,456]
MKC,[166,292,983,63,568,236,371,722]
MCD,[222,787,886,652,418,955,824,18]
MCK,[292,407,203,66,938,351,625,667]
MJN,[5,618,654,586,168,589,682,164]
MDT,[173,536,496,256,926,574,706,653]
MRK,[687,108,287,14,889,580,834,312]
MET,[175,869,843,681,873,17,239,808]
MTD,[820,223,746,533,754,316,352,343]
KORS,[746,642,337,235,196,304,247,218]
MCHP,[956,351,114,572,341,757,475,699]
MU,[48,181,350,618,98,155,560,869]
MSFT,[695,490,673,671,159,106,772,436]
MAA,[717,418,67,233,535,501,934,479]
MHK,[888,800,247,188,98,587,357,426]
TAP,[820,88,874,226,398,405,883,864]
MDLZ,[749,821,820,135,375,644,828,822]
MON,[867,144,257,228,256,793,177,605]
MNST,[227,770,877,840,918,430,504,634]
MCO,[752,183,24,436,784,721,406,548]
MS,[374,117,893,398,550,842,68,590]
MOS,[653,162,614,260,888,350,599,261]
MSI,[586,405,102,228,961,983,465,627]
MUR,[887,691,868,289,761,243,105,760]
MYL,[96,398,274,318,691,934,261,805]
NDAQ,[563,697,164,512,901,948,938,739]
NOV,[831,152,920,581,926,73,91,269]
NAVI,[118,869,287,394,318,128,238,584]
NTAP,[543,368,662,127,263,747,536,734]
NFLX,[921,671,333,771,835,673,102,786]
NWL,[654,136,107,572,474,991,458,919]
NFX,[946,27,521,579,721,647,699,529]
NEM,[825,106,896,965,94,253,731,295]
NWSA,[906,836,136,239,137,371,507,804]
NWS,[636,922,464,230,851,603,997,786]
NEE,[968,645,213,728,696,108,433,99]
NLSN,[769,927,727,10,864,893,995,551]
NKE,[758,135,507,129,668,541,49,857]
NI,[306,882,852,492,724,550,90,698]
NBL,[700,941,5,516,207,176,43,597]
JWN,[718,489,816,912,736,593,318,534]
NSC,[2,446,937,502,981,619,493,320]
NTRS,[260,820,284,983,832,823,733,130]
NOC,[984,749,131,134,982,870,235,470]
NRG,[574,998,290,799,133,634,447,260]
NUE,[921,95,714,777,149,14,981,307]
NVDA,[678,409,795,890,708,538,628,125]
ORLY,[771,532,387,993,190,814,997,773]
OXY,[124,418,744,551,338,919,653,548]
OMC,[362,352,427,784,171,281,142,864]
OKE,[157,57,261,798,592,709,22,131]
ORCL,[738,947,808,222,124,982,54,430]
PCAR,[120,559,127,987,40,283,425,292]
PH,[766,420,747,746,463,185,230,528]
PDCO,[386,275,780,513,519,22,770,226]
PAYX,[716,264,728,310,614,34,740,491]
PYPL,[635,926,822,265,518,175,433,933]
PNR,[951,118,953,338,529,370,284,396]
PBCT,[775,56,789,767,270,374,52,561]
PEP,[124,88,573,535,789,952,103,434]
PKI,[294,91,15,732,273,27,290,654]
PRGO,[130,366,511,140,223,507,379,411]
PFE,[50,119,14,570,935,855,125,505]
PCG,[877,990,544,496,273,232,57,101]
PM,[36,107,918,64,442,294,141,958]
PSX,[915,21,688,243,921,780,252,804]
PNW,[540,923,473,401,294,55,964,781]
PXD,[363,345,686,110,814,807,969,598]
PNC,[393,682,405,703,801,711,467,934]
RL,[517,868,944,58,489,502,775,930]
PPG,[354,69,511,351,623,617,707,376]
PPL,[63,654,219,19,376,286,194,194]
PX,[882,744,958,107,695,706,827,53]
PCLN,[788,187,127,450,637,9,325,513]
PFG,[673,156,913,676,667,921,447,248]
PG,[549,97,976,52,974,491,922,370]
PGR,[934,495,734,524,782,712,399,837]
PLD,[99,338,758,229,887,450,171,767]
PRU,[668,192,347,878,716,495,355,568]
PEG,[191,190,120,334,51,337,54,123]
PSA,[704,177,164,672,581,434,549,193]
PHM,[103,279,555,922,256,894,622,437]
PVH,[336,319,831,952,167,216,977,848]
QRVO,[465,729,461,278,869,608,313,958]
PWR,[946,908,690,563,555,858,100,951]
QCOM,[347,279,669,101,446,219,828,739]
DGX,[779,535,262,723,796,411,389,71]
RRC,[225,163,325,532,252,749,926,649]
RJF,[916,905,954,632,185,974,980,595]
RTN,[692,190,10,973,536,727,215,39]
O,[648,359,453,362,430,344,36,583]
RHT,[883,641,779,173,179,835,572,412]
REG,[543,192,693,106,883,832,72,338]
REGN,[179,150,648,551,152,433,8,318]
RF,[952,969,995,645,994,684,264,785]
RSG,[82,254,268,724,736,1,450,922]
RAI,[292,517,823,986,153,717,492,142]
RHI,[11,734,857,652,975,50,707,74]
ROK,[431,744,145,797,12,81,805,146]
COL,[596,373,972,251,48,213,423,894]
ROP,[673,51,689,641,739,872,428,959]
ROST,[867,195,411,73,53,434,58,170]
RCL,[407,859,791,158,315,191,282,136]
R,[76,551,612,726,315,910,356,365]
CRM,[103,563,480,585,218,750,238,146]
SCG,[196,161,187,960,794,93,321,32]
SLB,[116,935,454,731,587,745,307,265]
SNI,[871,872,968,987,541,302,956,599]
STX,[548,660,332,879,286,10,474,638]
SEE,[113,988,585,293,833,590,991,100]
SRE,[684,349,941,959,176,447,219,517]
SHW,[373,851,947,601,414,639,778,747]
SIG,[353,232,968,563,500,949,471,707]
SPG,[905,68,7,812,917,717,541,417]
SWKS,[355,165,995,35,622,66,257,887]
SLG,[220,856,27,599,803,656,843,177]
SNA,[828,981,874,443,631,966,929,342]
SO,[286,132,900,59,725,687,411,494]
LUV,[358,664,544,228,613,114,315,23]
SPGI,[899,100,104,507,715,860,964,405]
SWK,[451,358,993,397,892,704,142,220]
SPLS,[893,350,107,129,487,972,170,584]
SBUX,[373,550,88,443,674,557,705,215]
STT,[642,662,137,226,926,164,464,861]
SRCL,[302,826,604,726,427,98,680,181]
SYK,[62,63,818,55,689,230,840,461]
STI,[260,76,614,654,27,146,809,675]
SYMC,[274,372,30,48,136,505,685,672]
SYF,[535,264,80,723,200,911,612,203]
SNPS,[332,6,728,694,546,934,108,619]
SYY,[439,391,54,145,816,267,465,891]
TROW,[464,263,339,190,462,519,225,378]
TGT,[128,911,122,64,666,810,15,731]
TEL,[860,761,40,226,239,185,53,684]
FTI,[996,94,704,452,405,971,415,818]
TGNA,[199,268,46,121,505,35,309,431]
TDC,[661,185,730,633,332,272,872,184]
TSO,[894,716,356,767,534,122,23,265]
TXN,[683,862,898,118,286,797,297,879]
TXT,[789,324,324,371,197,399,993,507]
TMO,[337,292,809,346,908,169,696,356]
TIF,[610,919,909,676,951,681,452,543]
TWX,[873,789,478,388,15,41,176,832]
TJX,[950,195,895,584,839,852,486,97]
TMK,[754,952,33,901,981,61,87,149]
TSS,[409,214,723,628,394,756,408,412]
TSCO,[962,497,410,26,380,954,71,347]
TDG,[826,521,124,907,936,776,893,643]
RIG,[986,283,119,491,133,513,522,717]
TRV,[565,274,234,302,750,461,377,682]
TRIP,[768,556,492,884,781,237,56,508]
FOXA,[521,605,937,130,369,693,930,546]
FOX,[734,773,326,586,330,362,701,724]
TSN,[782,695,48,440,292,359,76,311]
UDR,[210,800,160,45,957,698,147,120]
ULTA,[255,657,700,821,439,742,563,357]
USB,[568,382,718,754,807,440,569,978]
UA,[939,233,700,508,519,245,885,358]
UAA,[734,149,108,598,731,953,651,377]
UNP,[252,626,850,796,5,427,886,289]
UAL,[874,843,974,535,180,248,139,105]
UNH,[58,807,420,599,268,928,905,19]
UPS,[207,510,92,13,396,480,230,760]
URI,[140,999,587,29,280,319,841,372]
UTX,[87,815,696,395,702,497,290,623]
UHS,[578,200,931,587,630,162,402,116]
UNM,[715,719,529,523,967,901,317,855]
VFC,[657,101,559,295,83,645,150,429]
VLO,[129,592,593,468,456,320,564,281]
VAR,[143,402,938,234,726,649,734,947]
VTR,[186,272,120,367,198,760,300,999]
VRSN,[370,963,29,769,58,216,375,891]
VRSK,[17,347,952,88,215,178,603,554]
VZ,[211,12,920,386,103,609,657,238]
VRTX,[842,468,446,11,97,471,555,434]
VIAB,[355,730,534,177,289,363,468,280]
V,[304,559,651,544,293,321,456,432]
VNO,[517,937,466,939,443,670,329,388]
VMC,[575,387,27,717,781,270,164,781]
WMT,[689,603,971,291,245,559,588,860]
WBA,[809,801,488,199,923,541,109,342]
DIS,[907,618,842,542,84,781,736,155]
WM,[779,489,611,999,11,533,192,512]
WAT,[380,499,846,202,26,717,8,557]
WEC,[918,194,391,843,286,207,594,535]
WFC,[229,706,975,215,196,331,455,536]
HCN,[320,37,725,201,681,424,878,990]
WDC,[860,391,713,296,374,915,738,86]
WU,[761,579,923,814,807,512,176,849]
WRK,[145,204,109,846,515,220,198,258]
WY,[971,791,913,135,447,487,443,207]
WHR,[242,480,963,454,833,994,588,567]
WFM,[459,4,81,546,121,786,466,34]
WMB,[827,970,452,887,117,788,860,791]
WLTW,[890,486,456,396,652,507,853,887]
WYN,[70,553,167,745,551,475,184,957]
WYNN,[638,59,452,43,69,92,912,820]
XEL,[415,881,979,751,9,723,496,632]
XRX,[584,165,687,247,311,305,657,295]
XLNX,[782,861,244,255,301,258,385,557]
XL,[40,651,291,433,954,252,56,320]
XYL,[570,360,570,673,451,665,335,494]
YHOO,[218,245,195,44,716,42,630,873]
YUM,[843,896,836,78,675,912,143,722]
ZBH,[816,524,604,269,424,683,775,886]
ZION,[758,269,68,629,758,37,687,677]
ZTS,[439,792,246,97,548,137,694,774]
