HRB,[77,658,338,610,931,643,249,838]
BA,[105,293,381,380,298,815,544,962]
BWA,[15,717,209,889,895,45,390,865]
BXP,[813,282,214,366,166,945,763,603]
BSX,[748,579,233,729,853,410,802,79]
BMY,[911,245,88,953,422,375,861,1]
AVGO,[336,474,151,307,624,264,865,335]
BF.B,[127,319,61,366,731,124,720,319]
CHRW,[249,894,699,683,570,17,174,988]
CA,[261,941,612,263,432,996,807,572]
COG,[242,556,541,505,37,781,717,10]
CPB,[975,307,475,137,126,381,424,671]
COF,[759,886,123,365,96,547,272,168]
CAH,[955,74,393,725,456,590,934,57]
CBOE,[834,411,752,469,211,502,116,828]
KMX,[491,171,876,463,26,164,709,382]
CCL,[532,928,416,674,35,657,997,363]
CAT,[987,153,912,567,866,624,933,887]
CBG,[16,408,319,622,852,307,34,368]
CBS,[260,673,131,851,802,909,204,785]
CELG,[71,563,447,250,551,546,693,58]
CNC,[156,506,644,926,346,468,586,888]
CNP,[140,414,199,108,658,927,68,718]
CTL,[86,75,261,524,876,603,245,895]
CERN,[433,100,227,222,991,828,527,336]
CF,[450,229,277,829,706,406,714,450]
SCHW,[241,428,699,91,628,36,14,250]
CHTR,[195,579,342,497,568,251,148,738]
CHK,[914,570,115,395,551,819,439,756]
CVX,[104,141,878,114,686,5,221,435]
CMG,[674,340,219,873,785,912,501,73]
CB,[655,218,759,700,893,618,433,220]
CHD,[93,259,830,131,797,50,320,715]
CI,[737,190,189,791,402,688,949,460]
XEC,[734,822,860,572,249,649,194,796]
CINF,[154,430,37,886,210,217,24,597]
CTAS,[914,974,532,335,414,434,142,534]
CSCO,[507,204,2,728,860,601,149,71]
C,[515,739,994,600,53,948,531,119]
CFG,[766,845,824,972,514,608,212,941]
CTXS,[936,943,88,362,242,612,907,507]
CLX,[745,173,685,858,900,408,899,143]
CME,[14,305,764,954,709,93,465,938]
CMS,[438,376,301,554,226,21,766,488]
COH,[600,875,150,278,648,89,983,358]
KO,[39,304,780,31,897,638,480,788]
CTSH,[707,781,162,65,760,770,96,929]
CL,[675,714,161,423,72,589,792,813]
CMCSA,[297,220,66,180,915,659,487,594]
CMA,[734,996,632,359,840,940,553,316]
CAG,[413,234,196,31,141,533,874,781]
CXO,[274,345,330,362,501,325,125,350]
COP,[606,812,344,599,168,239,226,878]
ED,[781,967,861,242,725,323,666,444]
STZ,[386,148,888,153,754,362,367,852]
COO,[956,554,312,910,884,591,913,77]
GLW,[741,364,530,613,716,385,85,846]
COST,[806,356,769,686,557,389,710,876]
COTY,[303,555,539,932,140,881,785,567]
CCI,[504,292,22,954,223,437,909,990]
CSRA,[905,383,185,963,153,390,759,241]
CSX,[348,18,85,933,838,572,641,688]
CMI,[925,941,899,134,390,209,49,787]
CVS,[87,631,987,639,218,777,62,553]
DHI,[758,534,497,161,312,850,8,899]
DHR,[831,508,672,427,498,387,846,262]
DRI,[157,583,756,628,674,933,70,253]
DVA,[359,192,184,19,846,931,844,954]
DE,[414,91,9,490,177,578,464,724]
DLPH,[278,277,756,876,18,591,539,219]
DAL,[18,97,999,523,757,178,838,78]
XRAY,[869,515,383,779,582,69,376,890]
DVN,[740,310,84,390,7,36,601,151]
DLR,[334,382,575,512,602,555,265,654]
DFS,[691,683,635,153,638,619,782,986]
DISCA,[498,703,208,682,852,40,592,784]
DISCK,[849,806,334,869,838,903,454,917]
DISH,[418,851,966,798,480,850,122,769]
DG,[933,698,112,532,170,798,923,758]
DLTR,[17,327,306,233,909,587,868,430]
D,[94,624,259,790,380,667,911,819]
DOV,[476,637,226,337,822,968,766,725]
DOW,[555,850,742,857,183,5,350,800]
DPS,[82,475,704,433,103,311,220,573]
DTE,[31,722,45,687,32,527,107,943]
DD,[626,25,113,731,289,602,872,416]
DUK,[779,71,878,385,857,252,689,431]
DXC,[456,345,466,187,401,798,508,362]
ETFC,[4,692,697,869,357,321,122,180]
EMN,[947,19,544,304,852,14,526,423]
ETN,[682,300,138,561,227,639,672,253]
EBAY,[701,110,465,288,94,598,744,891]
ECL,[909,104,578,821,109,157,143,698]
EIX,[603,801,862,256,31,643,211,910]
EW,[392,464,840,574,86,529,83,654]
EA,[821,619,692,536,830,335,365,117]
EMR,[355,787,866,600,173,411,231,966]
ETR,[435,436,154,962,862,536,416,211]
EVHC,[329,893,873,549,924,633,229,984]
EOG,[600,794,340,462,753,89,736,842]
EQT,[960,372,922,418,850,518,95,650]
EFX,[374,505,704,202,285,751,717,453]
EQIX,[112,117,338,407,292,244,757,676]
EQR,[574,139,315,192,155,532,90,645]
ESS,[288,23,826,184,409,526,343,355]
EL,[546,734,458,778,992,955,43,816]
ES,[518,659,565,145,118,751,822,543]
EXC,[984,851,626,413,48,245,247,566]
EXPE,[688,352,496,915,543,100,172,312]
EXPD,[643,293,511,889,619,484,259,682]
ESRX,[602,902,363,91,479,82,686,390]
EXR,[176,431,560,39,92,863,940,220]
XOM,[867,858,347,88,716,256,706,940]
FFIV,[447,746,402,723,200,727,966,57]
FB,[740,217,277,598,399,112,821,533]
FAST,[350,215,413,115,403,838,360,942]
FRT,[358,540,501,476,435,711,760,119]
FDX,[899,197,904,800,542,908,701,308]
FIS,[912,703,937,765,176,461,717,985]
FITB,[866,378,512,815,225,298,87,868]
FE,[899,503,258,928,538,186,950,38]
FISV,[22,959,729,961,325,410,921,575]
FLIR,[496,333,781,64,119,855,600,359]
FLS,[554,854,741,492,64,720,777,818]
FLR,[160,857,452,955,378,382,802,809]
FMC,[223,729,399,612,538,345,189,96]
FL,[24,445,706,163,587,772,645,749]
F,[984,818,433,189,381,760,417,705]
FTV,[756,714,165,943,930,626,524,37]
FBHS,[685,7,733,448,787,816,565,327]
BEN,[122,515,714,379,529,100,919,661]
FCX,[28,471,133,161,620,709,956,992]
GPS,[642,222,261,415,278,222,419,435]
GRMN,[397,743,517,419,413,82,146,324]
IT,[910,571,202,620,320,758,561,101]
GD,[343,641,729,519,529,737,731,588]
GE,[24,151,638,681,667,291,198,790]
GGP,[670,972,4,273,3,477,3,1]
GIS,[844,135,982,741,910,145,882,248]
GM,[662,888,533,231,841,245,240,492]
GPC,[248,660,268,855,702,159,699,405]
GILD,[970,721,388,238,176,476,441,699]
GPN,[864,254,970,684,128,455,354,982]
GS,[71,227,441,474,804,783,56,972]
GT,[175,794,595,299,784,352,379,430]
GWW,[86,476,353,142,208,483,276,190]
HAL,[900,421,832,848,307,385,307,660]
HBI,[900,559,658,441,603,815,843,3]
HOG,[551,962,793,238,629,322,411,75]
HRS,[639,925,540,508,650,516,899,288]
HIG,[644,305,731,407,849,675,91,110]
HAS,[963,94,722,27,200,486,301,94]
HCA,[977,476,416,793,976,901,188,980]
HCP,[489,62,482,320,468,239,996,350]
HP,[179,760,986,694,921,582,347,760]
HSIC,[957,506,598,672,613,529,477,422]
HSY,[114,650,701,995,885,932,902,784]
HES,[530,140,987,38,557,372,111,898]
HPE,[534,445,324,897,44,997,49,691]
HOLX,[986,791,765,428,568,258,129,466]
HD,[629,882,828,918,280,346,749,14]
HON,[974,11,582,95,228,373,470,63]
HRL,[819,987,117,581,138,399,122,117]
HST,[298,521,929,50,812,362,91,50]
HPQ,[302,623,482,65,815,91,36,379]
HUM,[271,191,615,758,350,4,293,733]
HBAN,[893,20,122,704,813,372,26,940]
IDXX,[951,750,162,406,473,146,631,137]
ITW,[913,725,182,76,525,431,301,627]
ILMN,[72,697,28,941,676,3,102,188]
IR,[650,348,1,830,19,95,599,732]
INTC,[399,443,864,947,392,278,668,641]
ICE,[556,262,621,411,967,130,521,469]
IBM,[602,9,471,15,376,523,415,912]
INCY,[689,355,448,13,355,784,516,711]
IP,[545,146,727,535,736,117,311,991]
IPG,[576,688,820,738,636,258,958,610]
IFF,[913,130,845,686,960,725,149,180]
INTU,[573,670,417,159,489,379,776,582]
ISRG,[624,517,302,319,302,526,260,211]
IVZ,[660,198,105,189,518,112,711,341]
IRM,[731,661,258,571,308,982,159,597]
JEC,[687,988,80,158,500,81,163,498]
JBHT,[457,573,854,982,275,531,458,770]
SJM,[187,156,45,513,565,594,938,899]
JNJ,[848,423,522,332,826,95,435,555]
JCI,[55,315,807,203,265,396,424,452]
JPM,[318,786,770,29,481,547,21,20]
JNPR,[363,885,499,167,566,913,994,959]
KSU,[724,444,617,452,993,832,638,111]
K,[529,120,632,405,384,208,415,769]
KEY,[604,760,469,769,12,730,311,360]
KMB,[110,916,911,3,915,214,782,896]
KIM,[480,494,117,832,951,309,852,958]
KMI,[904,879,625,702,77,951,104,603]
KLAC,[194,143,454,775,736,985,873,923]
KSS,[429,567,525,521,382,237,251,210]
KHC,[398,827,954,832,48,355,580,987]
KR,[666,16,503,340,490,540,653,248]
LB,[711,315,216,132,738,273,169,70]
LLL,[50,999,17,361,924,292,267,928]
LH,[379,624,173,600,646,618,971,358]
LRCX,[560,696,606,370,460,121,241,441]
LEG,[443,555,959,83,817,139,701,107]
LEN,[67,462,477,885,24,535,787,47]
LVLT,[313,788,376,45,514,380,123,778]
LUK,[712,690,641,77,828,371,826,106]
LLY,[783,621,422,974,351,77,922,585]
LNC,[483,321,775,510,792,347,732,884]
LKQ,[637,190,669,914,429,267,117,621]
LMT,[617,216,350,510,137,482,293,79]
L,[389,656,751,651,123,638,509,810]
LOW,[144,833,115,542,238,986,885,712]
LYB,[236,945,700,313,129,124,777,978]
MTB,[969,106,887,301,352,880,708,482]
MAC,[860,835,255,899,703,150,943,712]
M,[739,686,890,755,107,900,210,350]
MNK,[129,263,48,110,511,50,285,109]
MRO,[896,121,606,21,178,891,769,576]
MPC,[946,598,769,364,196,262,322,766]
MAR,[400,32,580,837,7,450,659,480]
MMC,[582,374,7,487,660,638,530,827]
MLM,[774,460,242,201,650,432,517,424]
MAS,[448,324,178,841,577,74,741,175]
MA,[958,431,575,665,463,9,953,251]
MAT,[377,456,369,895,211,47,5,281]
MKC,[796,968,610,408,720,425,882,186]
MCD,[685,107,100,449,704,623,62,207]
MCK,[419,326,272,604,207,46,937,400]
MJN,[628,989,138,384,773,11,37,299]
MDT,[594,840,572,633,460,302,905,181]
MRK,[62,232,679,880,669,32,104,644]
MET,[871,716,692,37,621,885,199,250]
MTD,[93,69,780,50,617,441,353,163]
KORS,[881,324,300,525,814,286,167,805]
MCHP,[912,368,363,355,548,676,906,177]
MU,[252,956,878,178,757,979,3,328]
MSFT,[460,887,283,546,833,256,91,292]
MAA,[947,348,980,349,416,470,435,146]
MHK,[787,726,990,392,810,691,293,332]
TAP,[274,784,505,833,138,909,59,491]
MDLZ,[945,255,328,804,704,408,447,635]
MON,[64,941,287,76,221,116,516,111]
MNST,[930,307,117,721,791,497,217,803]
MCO,[47,363,38,871,160,62,474,620]
MS,[946,492,898,511,373,338,578,188]
MOS,[767,404,79,966,335,996,647,110]
MSI,[230,6,708,870,365,59,238,381]
MUR,[52,833,924,641,813,183,387,3]
MYL,[711,591,644,144,333,454,84,568]
NDAQ,[162,783,465,940,192,578,476,677]
NOV,[623,488,157,542,184,705,848,506]
NAVI,[5,953,70,756,406,112,176,708]
NTAP,[844,632,809,531,940,472,411,221]
NFLX,[677,776,846,590,635,315,275,948]
NWL,[9,127,279,538,963,267,270,575]
NFX,[215,585,151,959,262,228,777,576]
NEM,[480,610,18,232,255,861,588,82]
NWSA,[461,68,215,524,487,303,633,737]
NWS,[374,786,730,772,166,197,247,833]
NEE,[289,238,67,731,399,721,926,693]
NLSN,[596,39,815,820,946,822,494,570]
NKE,[870,449,662,746,135,238,457,565]
NI,[434,375,773,60,653,344,538,736]
NBL,[61,514,544,170,985,181,10,856]
JWN,[939,784,78,346,684,128,288,902]
NSC,[757,375,836,308,526,835,841,378]
NTRS,[147,118,914,456,219,924,518,137]
NOC,[348,805,768,179,544,926,804,804]
NRG,[121,896,679,713,903,654,850,378]
NUE,[136,78,922,891,747,67,903,568]
NVDA,[512,365,470,464,733,350,696,925]
ORLY,[676,285,982,769,71,859,862,262]
OXY,[430,439,603,673,555,976,943,417]
OMC,[683,149,498,529,822,633,795,471]
OKE,[569,161,152,558,597,676,727,954]
ORCL,[615,369,974,404,861,684,306,565]
PCAR,[107,688,534,343,117,876,545,776]
PH,[831,508,159,703,197,959,199,13]
PDCO,[9,513,763,23,572,210,50,33]
PAYX,[885,175,452,773,417,426,265,150]
PYPL,[518,96,106,505,548,82,389,34]
PNR,[443,345,788,678,292,534,115,549]
PBCT,[117,832,307,219,469,549,983,856]
PEP,[652,600,564,717,142,600,406,437]
PKI,[260,878,111,362,483,899,10,881]
PRGO,[767,438,356,394,489,545,376,82]
PFE,[141,718,902,294,519,449,199,28]
PCG,[39,669,879,530,849,488,731,293]
PM,[560,384,749,890,82,655,957,188]
PSX,[448,48,607,87,251,584,815,693]
PNW,[664,43,81,327,29,603,863,578]
PXD,[511,479,456,695,973,315,143,629]
PNC,[203,694,754,186,867,44,544,456]
RL,[134,822,413,28,901,672,931,151]
PPG,[615,90,815,63,559,55,308,412]
PPL,[505,905,319,672,289,274,403,971]
PX,[948,334,363,48,988,318,816,409]
PCLN,[29,230,946,401,112,546,146,284]
PFG,[170,57,105,240,819,623,759,996]
PG,[822,515,85,966,952,923,987,611]
PGR,[451,197,526,415,176,314,522,395]
PLD,[686,423,715,746,811,515,336,332]
PRU,[161,606,609,29,377,889,705,535]
PEG,[615,95,222,552,3,881,892,508]
PSA,[321,493,852,928,207,765,510,292]
PHM,[988,68,963,799,566,446,642,810]
PVH,[888,275,490,764,644,566,230,164]
QRVO,[411,344,545,981,202,958,261,481]
PWR,[845,780,66,95,886,617,561,672]
QCOM,[99,562,755,179,412,787,990,814]
DGX,[835,476,896,844,20,126,932,932]
RRC,[703,489,704,307,931,719,757,450]
RJF,[828,5,330,521,543,65,16,935]
RTN,[479,695,39,769,378,972,387,847]
O,[642,134,454,561,929,139,430,346]
RHT,[400,287,395,286,687,590,731,99]
REG,[852,78,713,349,445,898,922,988]
REGN,[399,14,972,150,285,872,259,480]
RF,[915,511,962,544,824,371,706,515]
RSG,[239,32,125,264,214,709,788,237]
RAI,[647,416,701,419,547,702,299,859]
RHI,[42,533,831,583,880,77,37,256]
ROK,[523,475,218,776,483,741,340,891]
COL,[472,232,619,28,985,609,458,726]
ROP,[663,48,730,344,563,373,286,808]
ROST,[171,951,488,165,879,697,78,390]
RCL,[779,515,815,838,869,946,732,148]
R,[46,381,376,972,119,960,102,620]
CRM,[747,551,556,24,307,131,78,673]
SCG,[266,164,193,214,571,692,688,266]
SLB,[927,609,788,603,182,620,190,927]
SNI,[928,555,268,238,464,960,851,742]
STX,[593,12,56,120,589,480,741,376]
SEE,[214,707,540,714,990,280,430,291]
SRE,[483,68,22,375,25,610,6,785]
SHW,[496,351,948,246,163,346,671,295]
SIG,[284,947,807,357,344,803,428,587]
SPG,[75,688,964,781,602,468,427,201]
SWKS,[875,282,675,840,268,356,615,701]
SLG,[225,550,758,609,653,981,658,347]
SNA,[634,936,815,369,779,742,831,402]
SO,[333,301,518,631,826,254,750,160]
LUV,[703,119,144,517,475,980,708,893]
SPGI,[242,408,506,659,517,145,263,144]
SWK,[687,376,754,615,156,905,86,699]
SPLS,[399,791,697,412,332,790,517,869]
SBUX,[970,992,469,229,622,850,953,722]
STT,[172,134,745,701,128,622,681,990]
SRCL,[614,915,610,314,670,473,315,400]
SYK,[55,335,721,942,331,678,998,794]
STI,[991,794,975,579,645,812,771,823]
SYMC,[826,629,99,85,197,380,614,123]
SYF,[359,526,250,475,957,163,576,127]
SNPS,[603,663,154,114,904,431,376,249]
SYY,[826,368,425,239,532,494,409,433]
TROW,[363,337,101,449,321,694,577,915]
TGT,[57,926,403,61,619,697,992,367]
TEL,[432,636,241,301,548,525,492,464]
FTI,[501,24,819,445,849,157,165,69]
TGNA,[784,552,503,676,798,571,93,37]
TDC,[142,653,796,167,299,871,85,618]
TSO,[25,982,717,797,472,744,436,233]
TXN,[977,610,282,397,498,826,807,285]
TXT,[226,144,452,786,316,949,249,580]
TMO,[702,391,965,765,795,586,490,638]
TIF,[439,611,622,576,302,535,207,41]
TWX,[29,305,383,273,584,34,955,947]
TJX,[89,508,370,386,220,601,47,724]
TMK,[636,114,234,524,167,313,523,57]
TSS,[86,123,290,313,521,208,2,738]
TSCO,[904,971,89,530,859,428,755,458]
TDG,[810,350,988,985,186,701,78,190]
RIG,[36,323,923,244,669,493,416,971]
TRV,[372,372,578,318,549,488,716,696]
TRIP,[332,828,734,107,772,3,236,936]
FOXA,[539,725,127,712,148,839,150,293]
FOX,[267,859,286,495,736,721,579,510]
TSN,[449,773,990,217,259,716,408,151]
UDR,[842,327,413,679,338,572,843,998]
ULTA,[883,483,61,769,933,668,226,133]
USB,[520,181,972,985,187,356,295,443]
UA,[761,975,578,660,950,358,708,880]
UAA,[485,558,488,611,817,742,31,930]
UNP,[933,421,547,442,265,740,393,156]
UAL,[54,587,96,262,200,984,551,386]
UNH,[628,124,962,840,294,619,840,766]
UPS,[869,31,677,788,353,761,447,907]
URI,[500,52,543,613,247,659,344,701]
UTX,[366,737,154,138,487,44,486,665]
UHS,[4,752,225,484,923,703,543,975]
UNM,[135,337,361,671,847,700,596,280]
VFC,[957,260,124,89,605,802,644,368]
VLO,[951,807,81,621,275,929,407,917]
VAR,[880,299,935,207,2,667,16,89]
VTR,[99,115,874,910,201,666,211,758]
VRSN,[22,119,285,7,7,833,570,568]
VRSK,[567,267,665,505,247,452,887,765]
VZ,[169,321,363,42,471,446,303,62]
VRTX,[958,334,633,667,190,989,491,95]
VIAB,[430,478,707,830,313,666,945,781]
V,[85,187,20,62,713,558,217,122]
VNO,[717,535,545,974,35,85,690,43]
VMC,[293,140,426,694,635,677,963,592]
WMT,[625,291,304,220,276,484,148,650]
WBA,[209,803,670,668,339,763,549,543]
DIS,[685,94,582,732,968,373,857,282]
WM,[993,44,760,403,63,80,492,545]
WAT,[491,751,758,302,332,273,402,191]
WEC,[148,803,490,690,776,328,510,785]
WFC,[836,283,263,354,338,160,836,86]
HCN,[986,594,8,376,615,56,534,909]
WDC,[823,1,142,786,567,319,278,864]
WU,[93,753,982,637,8,309,446,756]
WRK,[198,117,904,393,765,690,975,279]
WY,[640,851,224,449,894,613,670,326]
WHR,[657,960,441,691,763,416,242,964]
WFM,[737,516,796,754,292,478,477,641]
WMB,[521,650,635,939,332,965,898,471]
WLTW,[925,868,656,712,627,958,340,769]
WYN,[621,627,678,201,533,35,419,150]
WYNN,[66,477,694,423,623,915,259,425]
XEL,[809,564,176,642,102,399,594,464]
XRX,[975,452,39,922,849,111,692,374]
XLNX,[955,895,254,224,366,333,540,177]
XL,[822,949,13,936,458,843,151,551]
XYL,[375,187,137,548,365,999,733,871]
YHOO,[410,222,312,206,226,973,735,43]
YUM,[280,677,115,451,946,170,880,647]
ZBH,[95,978,841,821,324,44,302,694]
ZION,[24,681,331,93,788,516,812,540]
ZTS,[210,899,998,272,782,959,674,329]
